country_code,country_name,year,value
NOR,Norway,2023,104003.585
NZL,New Zealand,2003,56747.785
NZL,New Zealand,2004,58455.770000000004
NZL,New Zealand,2005,60423.755000000005
NZL,New Zealand,2006,63609.75
NZL,New Zealand,2007,66479.935
NZL,New Zealand,2008,72378.025
NZL,New Zealand,2009,75156.565
NZL,New Zealand,2010,76363.13
NZL,New Zealand,2011,78484.59
NZL,New Zealand,2012,81331.13
NZL,New Zealand,2013,81078.56999999999
NZL,New Zealand,2014,83179.38
NZL,New Zealand,2015,82890.795
NZL,New Zealand,2016,85459.745
NZL,New Zealand,2017,86662.025
NZL,New Zealand,2018,89707.975
NZL,New Zealand,2019,95239.175
NZL,New Zealand,2020,98230.52
NZL,New Zealand,2021,99397.745
NZL,New Zealand,2022,109891.39
NZL,New Zealand,2023,104538.63500000001
POL,Poland,2010,32627.896666666667
POL,Poland,2012,34519.11666666667
POL,Poland,2014,36578.736666666664
POL,Poland,2016,40349.28333333333
POL,Poland,2018,48025.71
POL,Poland,2020,57885.71
POL,Poland,2022,72619.06666666667
PRT,Portugal,2003,63966.2
PRT,Portugal,2004,63077.78
PRT,Portugal,2005,66132.86
PRT,Portugal,2006,51847.06666666666
PRT,Portugal,2007,50932.48333333334
PRT,Portugal,2008,48437.60999999999
PRT,Portugal,2009,53306.130000000005
PRT,Portugal,2010,55613.94
PRT,Portugal,2011,51160.073333333334
PRT,Portugal,2012,43143.99
PRT,Portugal,2013,52171.64000000001
PRT,Portugal,2014,51000.579999999994
PRT,Portugal,2015,50100.69
PRT,Portugal,2016,53227.40666666667
PRT,Portugal,2017,54074.049999999996
PRT,Portugal,2018,55146.64333333333
PRT,Portugal,2019,54470.236666666664
PRT,Portugal,2020,55330.35
PRT,Portugal,2021,56997.77
PRT,Portugal,2022,58966.306666666664
PRT,Portugal,2023,60112.06666666667
SVK,Slovak Republic,2003,14143.265
SVK,Slovak Republic,2004,14099.494999999999
SVK,Slovak Republic,2005,15003.87
SVK,Slovak Republic,2006,16112.325
SVK,Slovak Republic,2007,19193.585
SVK,Slovak Republic,2008,22160.91
SVK,Slovak Republic,2009,23823.255
SVK,Slovak Republic,2010,25649.895
SVK,Slovak Republic,2011,26144.68
SVK,Slovak Republic,2012,29989.785
SVK,Slovak Republic,2013,32774.075
SVK,Slovak Republic,2014,34977.555
SVK,Slovak Republic,2015,37005.16
SVK,Slovak Republic,2016,36300.71
SVK,Slovak Republic,2017,35796.1
SVK,Slovak Republic,2018,37639.55
SVK,Slovak Republic,2019,42028.03
SVK,Slovak Republic,2020,47151.62
SVK,Slovak Republic,2021,53791.445
SVK,Slovak Republic,2022,55300.555
SVN,Slovenia,2004,46715.97666666666
SVN,Slovenia,2005,47202.15333333334
SVN,Slovenia,2006,48070.916666666664
SVN,Slovenia,2007,47763.72666666666
SVN,Slovenia,2008,55861.35
SVN,Slovenia,2009,62577.466666666674
SVN,Slovenia,2010,61459.04666666667
SVN,Slovenia,2011,64686.27333333334
SVN,Slovenia,2012,63186.27333333334
SVN,Slovenia,2013,61612.44
SVN,Slovenia,2014,63258.71
SVN,Slovenia,2015,60938.31
SVN,Slovenia,2016,64222.05000000001
SVN,Slovenia,2017,65936.40999999999
SVN,Slovenia,2018,70901.56666666667
SVN,Slovenia,2019,74159.14
SVN,Slovenia,2020,77644.81
SVN,Slovenia,2021,81622.78
SVN,Slovenia,2022,89254.80333333334
SWE,Sweden,2014,79331.14333333333
SWE,Sweden,2015,79666.66333333333
SWE,Sweden,2016,81462.80666666666
SWE,Sweden,2017,82675.80666666666
SWE,Sweden,2018,84868.00333333334
SWE,Sweden,2019,88135.77666666667
SWE,Sweden,2020,89992.74666666666
SWE,Sweden,2021,96356.50333333334
SWE,Sweden,2022,101828.33
SWE,Sweden,2023,106399.69666666666
TUR,Türkiye,2005,49101.03333333333
TUR,Türkiye,2006,51584.31666666667
TUR,Türkiye,2007,44392.456666666665
TUR,Türkiye,2008,45498.113333333335
TUR,Türkiye,2009,45089.91
TUR,Türkiye,2010,44133.333333333336
TUR,Türkiye,2011,42813.91333333333
TUR,Türkiye,2012,60255.82666666667
TUR,Türkiye,2013,65227.69333333333
TUR,Türkiye,2014,65013.13999999999
TUR,Türkiye,2015,63241.15
TUR,Türkiye,2016,62993.59
TUR,Türkiye,2017,63977.386666666665
TUR,Türkiye,2018,62401.380000000005
TUR,Türkiye,2019,63703.27
TUR,Türkiye,2020,70793.7
TUR,Türkiye,2021,60285.83666666667
TUR,Türkiye,2022,85215.04666666668
TUR,Türkiye,2023,102977.02999999998
USA,United States,2003,52010.0
USA,United States,2004,55120.0
USA,United States,2005,57740.0
USA,United States,2006,60890.0
USA,United States,2007,63720.0
USA,United States,2008,66490.0
USA,United States,2009,67760.0
USA,United States,2010,68700.0
USA,United States,2011,69880.0
USA,United States,2012,69550.0
USA,United States,2013,70610.0
USA,United States,2014,71640.0
USA,United States,2015,72980.0
USA,United States,2016,74250.0
USA,United States,2017,75770.0
USA,United States,2018,77670.0
USA,United States,2019,79400.0
USA,United States,2020,81630.0
USA,United States,2021,84910.0
USA,United States,2022,90510.0
