country_code,country_name,year,value
LVA,Latvia,2015,326.5833333333333
LVA,Latvia,2016,319.5
LVA,Latvia,2017,313.48333333333335
LVA,Latvia,2018,309.59999999999997
LVA,Latvia,2019,290.0833333333333
LVA,Latvia,2020,295.2833333333333
LVA,Latvia,2021,363.8333333333333
MEX,Mexico,2003,290.34999999999997
MEX,Mexico,2004,284.1333333333334
MEX,Mexico,2005,285.73333333333335
MEX,Mexico,2006,280.06666666666666
MEX,Mexico,2007,273.06666666666666
MEX,Mexico,2008,281.8
MEX,Mexico,2009,280.1333333333334
MEX,Mexico,2010,278.6333333333334
MEX,Mexico,2011,269.5333333333333
MEX,Mexico,2012,269.01666666666665
MEX,Mexico,2013,262.45
MEX,Mexico,2014,268.5833333333333
MEX,Mexico,2015,267.1333333333333
MEX,Mexico,2016,277.90000000000003
MEX,Mexico,2017,275.40000000000003
MEX,Mexico,2018,276.26666666666665
MEX,Mexico,2019,279.75
MEX,Mexico,2020,454.2166666666667
MEX,Mexico,2021,441.51666666666665
NLD,Netherlands,2003,162.48333333333332
NLD,Netherlands,2004,153.85
NLD,Netherlands,2005,149.41666666666666
NLD,Netherlands,2006,142.13333333333333
NLD,Netherlands,2007,136.85
NLD,Netherlands,2008,132.8166666666667
NLD,Netherlands,2009,129.4333333333333
NLD,Netherlands,2010,126.43333333333334
NLD,Netherlands,2011,122.63333333333333
NLD,Netherlands,2012,120.91666666666667
NLD,Netherlands,2013,115.16666666666667
NLD,Netherlands,2014,109.25
NLD,Netherlands,2015,112.03333333333335
NLD,Netherlands,2016,110.63333333333333
NLD,Netherlands,2017,105.28333333333335
NLD,Netherlands,2018,103.68333333333334
NLD,Netherlands,2019,99.33333333333333
NLD,Netherlands,2020,104.71666666666665
NLD,Netherlands,2021,108.55000000000001
NLD,Netherlands,2022,102.11666666666667
NOR,Norway,2003,154.98333333333332
NOR,Norway,2004,148.9
NOR,Norway,2005,143.75
NOR,Norway,2006,139.9
NOR,Norway,2007,135.75
NOR,Norway,2008,133.23333333333332
NOR,Norway,2009,129.75
NOR,Norway,2010,124.33333333333333
NOR,Norway,2011,120.78333333333335
NOR,Norway,2012,116.89999999999999
NOR,Norway,2013,112.53333333333335
NOR,Norway,2014,107.01666666666667
NOR,Norway,2015,104.8
NOR,Norway,2016,103.3
NZL,New Zealand,2003,180.96666666666667
NZL,New Zealand,2004,176.79999999999998
NZL,New Zealand,2005,163.81666666666666
NZL,New Zealand,2006,163.06666666666666
NZL,New Zealand,2007,161.79999999999998
NZL,New Zealand,2008,156.26666666666668
NZL,New Zealand,2009,153.45000000000002
NZL,New Zealand,2010,142.20000000000002
NZL,New Zealand,2011,143.20000000000002
NZL,New Zealand,2012,136.96666666666667
NZL,New Zealand,2013,129.20000000000002
NZL,New Zealand,2014,129.96666666666667
NZL,New Zealand,2015,127.68333333333334
NZL,New Zealand,2016,123.25
PER,Peru,2003,169.83333333333334
PER,Peru,2004,168.36666666666667
PER,Peru,2005,177.66666666666666
PER,Peru,2006,156.13333333333333
PER,Peru,2007,157.91666666666666
PER,Peru,2008,151.15
PER,Peru,2009,165.53333333333333
PER,Peru,2010,159.83333333333334
PER,Peru,2011,148.88333333333333
PER,Peru,2012,149.4333333333333
PER,Peru,2013,150.15
PER,Peru,2014,140.76666666666668
PER,Peru,2015,121.56666666666666
PER,Peru,2016,119.98333333333333
PER,Peru,2017,136.21666666666667
PER,Peru,2018,148.06666666666666
PER,Peru,2019,150.86666666666667
PER,Peru,2020,302.90000000000003
POL,Poland,2003,279.3833333333333
POL,Poland,2004,274.0833333333333
POL,Poland,2005,268.2
POL,Poland,2006,267.59999999999997
POL,Poland,2007,264.43333333333334
POL,Poland,2008,258.9
POL,Poland,2009,250.23333333333332
POL,Poland,2010,237.01666666666665
POL,Poland,2011,230.3166666666667
POL,Poland,2012,225.70000000000002
POL,Poland,2013,218.71666666666667
POL,Poland,2014,204.08333333333334
POL,Poland,2015,203.38333333333335
POL,Poland,2016,200.6833333333333
POL,Poland,2017,202.68333333333337
POL,Poland,2018,200.08333333333334
POL,Poland,2019,203.98333333333335
POL,Poland,2020,235.05000000000004
POL,Poland,2021,261.78333333333336
PRT,Portugal,2003,195.85
PRT,Portugal,2007,159.48333333333332
PRT,Portugal,2008,156.61666666666665
PRT,Portugal,2009,154.95
PRT,Portugal,2010,148.35
PRT,Portugal,2011,143.46666666666667
PRT,Portugal,2012,138.68333333333334
PRT,Portugal,2013,135.18333333333334
PRT,Portugal,2014,136.4
PRT,Portugal,2015,134.01666666666668
PRT,Portugal,2016,135.5666666666667
PRT,Portugal,2017,131.25
PRT,Portugal,2018,129.61666666666667
PRT,Portugal,2019,123.2
ROU,Romania,2003,426.59999999999997
ROU,Romania,2004,406.0
ROU,Romania,2005,398.09999999999997
ROU,Romania,2006,385.0
ROU,Romania,2007,372.0833333333333
ROU,Romania,2008,366.20000000000005
ROU,Romania,2009,362.55
ROU,Romania,2010,353.59999999999997
ROU,Romania,2011,326.7
ROU,Romania,2012,326.9166666666667
ROU,Romania,2013,312.9166666666667
ROU,Romania,2014,310.7
ROU,Romania,2015,309.8333333333333
ROU,Romania,2016,307.5
ROU,Romania,2017,304.3
ROU,Romania,2018,308.21666666666664
ROU,Romania,2019,302.03333333333336
SVK,Slovak Republic,2003,353.84999999999997
SVK,Slovak Republic,2004,341.81666666666666
SVK,Slovak Republic,2005,339.78333333333336
SVK,Slovak Republic,2006,333.3
SVK,Slovak Republic,2007,322.31666666666666
SVK,Slovak Republic,2008,310.0166666666667
SVK,Slovak Republic,2009,297.15000000000003
SVK,Slovak Republic,2010,290.15000000000003
SVK,Slovak Republic,2012,269.6333333333333
SVK,Slovak Republic,2013,262.9166666666667
SVK,Slovak Republic,2014,248.83333333333334
SVK,Slovak Republic,2016,242.35000000000002
SVK,Slovak Republic,2017,243.11666666666667
SVK,Slovak Republic,2018,236.9333333333333
SVK,Slovak Republic,2019,230.71666666666667
SVK,Slovak Republic,2020,245.08333333333334
SVK,Slovak Republic,2021,323.2
SVN,Slovenia,2003,233.15
SVN,Slovenia,2004,217.26666666666665
SVN,Slovenia,2005,205.6833333333333
SVN,Slovenia,2006,197.03333333333333
SVN,Slovenia,2007,190.1
SVN,Slovenia,2008,184.79999999999998
SVN,Slovenia,2009,178.5666666666667
SVN,Slovenia,2010,169.04999999999998
SVN,Slovenia,2011,163.71666666666667
SVN,Slovenia,2012,159.54999999999998
SVN,Slovenia,2013,155.58333333333334
SVN,Slovenia,2014,145.36666666666667
SVN,Slovenia,2015,150.0
